code_module,code_presentation,id_student,num_of_prev_attempts,final_result
BBB,2013B,1413989,2,Withdrawn
BBB,2013B,1436591,0,Distinction
BBB,2013B,1480800,0,Pass
BBB,2013B,1493476,0,Pass
BBB,2013B,1521540,2,Distinction
BBB,2013B,1536591,0,Withdrawn
BBB,2013B,1574398,0,Distinction
BBB,2013B,1659662,0,Pass
BBB,2013B,1678401,1,Pass
BBB,2013B,1721462,1,Pass
BBB,2013B,1728437,0,Pass
BBB,2013B,1730702,0,Withdrawn
BBB,2013B,1747892,1,Distinction
BBB,2013B,1753965,1,Pass
BBB,2013B,1770733,0,Pass
BBB,2013B,1771053,0,Withdrawn
BBB,2013B,1776925,1,Fail
BBB,2013B,1789199,1,Pass
BBB,2013B,1797614,1,Distinction
BBB,2013B,1847146,0,Pass
BBB,2013B,1858523,0,Withdrawn
BBB,2013B,1903527,1,Distinction
BBB,2013B,1904710,0,Withdrawn
BBB,2013B,1912438,0,Pass
BBB,2013B,1923618,0,Distinction
BBB,2013B,1930254,1,Fail
BBB,2013B,1930367,0,Distinction
BBB,2013B,1937864,1,Pass
BBB,2013B,1971393,0,Pass
BBB,2013B,1993672,3,Withdrawn
BBB,2013B,1996746,3,Withdrawn
BBB,2013B,1997796,0,Distinction
BBB,2013B,2019837,0,Withdrawn
BBB,2013B,2023366,0,Pass
BBB,2013B,2034350,0,Withdrawn
BBB,2013B,2035022,3,Pass
BBB,2013B,2076177,0,Withdrawn
BBB,2013B,2092834,0,Pass
BBB,2013B,2097916,0,Distinction
BBB,2013B,2132811,0,Pass
BBB,2013B,2173572,0,Pass
BBB,2013B,2205383,0,Fail
BBB,2013B,2210318,0,Distinction
BBB,2013B,2216178,0,Fail
BBB,2013B,2231614,0,Distinction
BBB,2013B,2236738,0,Distinction
BBB,2013B,2243551,1,Fail
BBB,2013B,2244724,0,Fail
BBB,2013B,2249372,0,Pass
BBB,2013B,2254619,0,Pass
BBB,2013B,2265234,0,Withdrawn
BBB,2013B,2269480,0,Distinction
BBB,2013B,2273828,0,Withdrawn
BBB,2013B,2279538,2,Fail
BBB,2013B,2280038,2,Fail
BBB,2013B,2287671,0,Withdrawn
BBB,2013B,2288607,2,Distinction
BBB,2013B,2290090,0,Pass
BBB,2013B,2291598,0,Pass
BBB,2013B,2293443,1,Distinction
BBB,2013B,2296749,0,Pass
BBB,2013B,2300911,0,Withdrawn
BBB,2013B,2301111,1,Withdrawn
BBB,2013B,2302925,0,Withdrawn
BBB,2013B,2303034,1,Fail
BBB,2013B,2303848,1,Withdrawn
BBB,2013B,2308528,0,Pass
BBB,2013B,2322046,1,Withdrawn
BBB,2013B,2322342,0,Distinction
BBB,2013B,2327072,0,Pass
BBB,2013B,2336550,0,Pass
BBB,2013B,2340190,5,Fail
BBB,2013B,2366070,0,Withdrawn
BBB,2013B,2375144,0,Withdrawn
BBB,2013B,2376628,0,Pass
BBB,2013B,2377567,0,Distinction
BBB,2013B,2380539,0,Pass
BBB,2013B,2384819,0,Distinction
BBB,2013B,2394212,0,Withdrawn
BBB,2013B,2395222,0,Fail
BBB,2013B,2399361,1,Withdrawn
BBB,2013B,2415962,0,Withdrawn
BBB,2013B,2418877,1,Withdrawn
BBB,2013B,2422639,0,Withdrawn
BBB,2013B,2423078,1,Withdrawn
BBB,2013B,2425333,0,Fail
BBB,2013B,2425726,0,Withdrawn
BBB,2013B,2439201,0,Pass
BBB,2013B,2442685,1,Pass
BBB,2013B,2444088,0,Distinction
BBB,2013B,2444102,0,Withdrawn
BBB,2013B,2444703,2,Fail
BBB,2013B,2445088,0,Withdrawn
BBB,2013B,2445949,2,Fail
BBB,2013B,2446144,0,Pass
BBB,2013B,2458984,0,Pass
BBB,2013B,2464963,0,Pass
BBB,2013B,2466123,0,Withdrawn
BBB,2013B,2470672,1,Fail
BBB,2013B,2474493,0,Pass
BBB,2013B,2475034,0,Withdrawn
BBB,2013B,2475780,4,Pass
BBB,2013B,2476649,1,Pass
BBB,2013B,2480865,0,Withdrawn
BBB,2013B,2481224,0,Pass
BBB,2013B,2481765,0,Pass
BBB,2013B,2483179,0,Distinction
BBB,2013B,2483568,0,Pass
BBB,2013B,2487541,0,Distinction
BBB,2013B,2498182,0,Fail
BBB,2013B,2498299,1,Distinction
BBB,2013B,2512392,0,Withdrawn
BBB,2013B,2517864,0,Pass
BBB,2013B,2518653,0,Distinction
BBB,2013B,2521745,0,Fail
BBB,2013B,2522093,0,Distinction
BBB,2013B,2524127,2,Pass
BBB,2013B,2528352,1,Withdrawn
BBB,2013B,2528966,1,Pass
BBB,2013B,2531031,0,Pass
BBB,2013B,2534033,1,Withdrawn
BBB,2013B,2535788,2,Fail
BBB,2013B,2540362,0,Fail
BBB,2013B,2540746,0,Withdrawn
BBB,2013B,2541120,0,Distinction
BBB,2013B,2553749,1,Withdrawn
BBB,2013B,2560219,0,Fail
BBB,2013B,2568958,0,Fail
BBB,2013B,2569163,0,Distinction
BBB,2013B,2570633,0,Withdrawn
BBB,2013B,2571447,0,Fail
BBB,2013B,2572118,0,Fail
BBB,2013B,2575914,3,Withdrawn
BBB,2013B,2578041,0,Withdrawn
BBB,2013B,2578567,0,Fail
BBB,2013B,2579459,0,Distinction
BBB,2013B,2580439,0,Pass
BBB,2013B,2581528,0,Pass
BBB,2013B,2587260,1,Withdrawn
BBB,2013B,2591421,0,Withdrawn
BBB,2013B,2597027,0,Withdrawn
BBB,2013B,2598220,0,Fail
BBB,2013B,2602809,0,Pass
BBB,2013B,2608235,0,Pass
BBB,2013B,2608453,5,Fail
BBB,2013B,2612483,0,Distinction
BBB,2013B,2616787,0,Pass
BBB,2013B,2617596,0,Distinction
BBB,2013B,2617650,1,Withdrawn
BBB,2013B,2617999,0,Pass
BBB,2013B,2620178,0,Distinction
BBB,2013B,2622465,0,Pass
BBB,2013B,2626410,0,Withdrawn
BBB,2013B,2635505,1,Pass
BBB,2013B,2635829,0,Distinction
BBB,2013B,2639611,0,Pass
BBB,2013B,2641393,0,Pass
BBB,2013B,2642029,0,Distinction
BBB,2013B,2645061,1,Pass
BBB,2013B,2649947,1,Pass
BBB,2013B,2654302,1,Pass
BBB,2013B,2654411,0,Fail
BBB,2013B,2664301,0,Fail
BBB,2013B,2680770,0,Withdrawn
BBB,2013B,2685831,0,Pass
BBB,2013B,2692381,3,Withdrawn
BBB,2013B,2692384,0,Pass
BBB,2013B,2693974,0,Withdrawn
BBB,2013J,23632,0,Withdrawn
BBB,2013J,23798,0,Distinction
BBB,2013J,25629,0,Withdrawn
BBB,2013J,26677,4,Withdrawn
BBB,2013J,27457,0,Withdrawn
BBB,2013J,27759,0,Fail
BBB,2013J,30091,0,Pass
BBB,2013J,31014,0,Withdrawn
BBB,2013J,31849,0,Pass
BBB,2013J,37622,1,Pass
BBB,2013J,38234,0,Fail
BBB,2013J,47855,3,Withdrawn
BBB,2013J,48040,0,Pass
BBB,2013J,48503,0,Pass
BBB,2013J,51301,2,Withdrawn
BBB,2013J,52797,1,Pass
BBB,2013J,52899,1,Pass
BBB,2013J,53360,1,Withdrawn
BBB,2013J,54388,3,Withdrawn
BBB,2013J,55026,0,Pass
BBB,2013J,56340,0,Fail
BBB,2013J,56789,1,Pass
BBB,2013J,57079,0,Fail
BBB,2013J,57369,0,Withdrawn
BBB,2013J,61118,0,Withdrawn
BBB,2013J,63044,1,Fail
BBB,2013J,64246,0,Withdrawn
BBB,2013J,65807,1,Withdrawn
BBB,2013J,67863,1,Withdrawn
BBB,2013J,68556,0,Fail
BBB,2013J,69843,1,Withdrawn
BBB,2013J,72057,0,Withdrawn
BBB,2013J,73489,0,Pass
BBB,2013J,74169,0,Withdrawn
BBB,2013J,74585,0,Distinction
BBB,2013J,78255,1,Withdrawn
BBB,2013J,80717,0,Distinction
BBB,2013J,84812,0,Pass
BBB,2013J,86291,1,Fail
BBB,2013J,90243,0,Pass
BBB,2013J,96475,0,Pass
BBB,2013J,97567,0,Pass
BBB,2013J,98268,0,Pass
BBB,2013J,98720,0,Pass
BBB,2013J,100282,1,Withdrawn
BBB,2013J,105527,0,Pass
BBB,2013J,105851,0,Pass
BBB,2013J,105883,0,Pass
BBB,2013J,106588,0,Distinction
BBB,2013J,108118,0,Pass
BBB,2013J,108760,3,Fail
BBB,2013J,109372,0,Pass
BBB,2013J,109782,0,Withdrawn
BBB,2013J,111942,0,Pass
BBB,2013J,119898,2,Pass
BBB,2013J,123716,0,Pass
BBB,2013J,124909,0,Pass
BBB,2013J,125874,0,Withdrawn
BBB,2013J,128386,0,Fail
BBB,2013J,128889,1,Pass
BBB,2013J,131051,3,Pass
BBB,2013J,132626,0,Withdrawn
BBB,2013J,133269,0,Withdrawn
BBB,2013J,134563,2,Pass
BBB,2013J,138289,0,Fail
BBB,2013J,138920,1,Fail
BBB,2013J,139549,1,Pass
BBB,2013J,141949,1,Pass
BBB,2013J,146165,0,Pass
BBB,2013J,146600,0,Pass
BBB,2013J,151800,0,Fail
BBB,2013J,151917,3,Fail
BBB,2013J,152867,2,Withdrawn
BBB,2013J,153704,2,Fail
BBB,2013J,154011,0,Pass
BBB,2013J,154570,1,Withdrawn
BBB,2013J,156311,0,Pass
BBB,2013J,156788,0,Withdrawn
BBB,2013J,157060,0,Pass
BBB,2013J,157795,1,Pass
BBB,2013J,161491,0,Distinction
BBB,2013J,162646,1,Fail
BBB,2013J,165823,0,Withdrawn
BBB,2013J,169213,1,Pass
BBB,2013J,174222,0,Pass
BBB,2013J,174440,0,Fail
BBB,2013J,174487,1,Pass
BBB,2013J,178738,1,Fail
BBB,2013J,178963,0,Pass
BBB,2013J,179254,1,Fail
BBB,2013J,182661,3,Pass
BBB,2013J,184236,0,Withdrawn
BBB,2013J,184897,0,Withdrawn
BBB,2013J,185597,0,Withdrawn
BBB,2013J,188026,1,Fail
BBB,2013J,189095,1,Fail
BBB,2013J,191269,0,Pass
BBB,2013J,193215,0,Fail
BBB,2013J,195096,0,Pass
BBB,2013J,195938,1,Distinction
BBB,2013J,197240,1,Pass
BBB,2013J,197412,0,Pass
BBB,2013J,197759,0,Pass
BBB,2013J,198339,1,Withdrawn
BBB,2013J,199029,0,Distinction
BBB,2013J,199663,0,Pass
BBB,2013J,202879,1,Fail
BBB,2013J,203640,0,Pass
BBB,2013J,205788,0,Pass
BBB,2013J,227416,0,Fail
BBB,2013J,228243,0,Withdrawn
BBB,2013J,228513,2,Withdrawn
BBB,2013J,230081,0,Pass
BBB,2013J,231959,1,Withdrawn
BBB,2013J,233102,0,Withdrawn
BBB,2013J,233317,1,Pass
BBB,2013J,233752,0,Pass
BBB,2013J,233957,0,Fail
BBB,2013J,234929,1,Fail
BBB,2013J,235258,0,Withdrawn
BBB,2013J,235428,0,Withdrawn
BBB,2013J,238825,0,Withdrawn
BBB,2013J,240993,0,Pass
BBB,2013J,241338,0,Fail
BBB,2013J,242149,1,Fail
BBB,2013J,242893,1,Withdrawn
BBB,2013J,243047,0,Withdrawn
BBB,2013J,243851,0,Pass
BBB,2013J,243909,0,Fail
BBB,2013J,243992,0,Pass
BBB,2013J,244917,0,Withdrawn
BBB,2013J,245987,1,Pass
BBB,2013J,247902,2,Pass
BBB,2013J,248653,0,Distinction
BBB,2013J,248716,0,Pass
BBB,2013J,248800,2,Withdrawn
BBB,2013J,251815,1,Fail
BBB,2013J,252257,0,Pass
BBB,2013J,252652,1,Withdrawn
BBB,2013J,253577,0,Pass
BBB,2013J,256998,1,Pass
BBB,2013J,258035,0,Distinction
BBB,2013J,259182,2,Withdrawn
BBB,2013J,260179,1,Pass
BBB,2013J,261332,0,Fail
BBB,2013J,261466,0,Pass
BBB,2013J,262639,0,Pass
BBB,2013J,264152,1,Pass
BBB,2013J,264744,0,Pass
BBB,2013J,264842,0,Withdrawn
BBB,2013J,265170,0,Fail
BBB,2013J,266331,0,Distinction
BBB,2013J,266564,0,Pass
BBB,2013J,266744,0,Withdrawn
BBB,2013J,268589,0,Pass
BBB,2013J,269082,2,Distinction
BBB,2013J,269204,0,Pass
BBB,2013J,270646,0,Pass
BBB,2013J,271346,1,Withdrawn
BBB,2013J,272172,1,Fail
BBB,2013J,272617,2,Withdrawn
BBB,2013J,274247,1,Fail
BBB,2013J,274577,1,Withdrawn
BBB,2013J,274971,0,Pass
BBB,2013J,276925,0,Withdrawn
BBB,2013J,277537,0,Fail
BBB,2013J,277812,0,Distinction
BBB,2013J,278272,1,Fail
BBB,2013J,278773,0,Withdrawn
BBB,2013J,278794,1,Pass
BBB,2013J,280140,2,Fail
BBB,2013J,280151,0,Fail
BBB,2013J,280439,0,Withdrawn
BBB,2013J,282038,0,Withdrawn
BBB,2013J,282785,1,Withdrawn
BBB,2013J,284906,2,Pass
BBB,2013J,285050,1,Fail
BBB,2013J,286402,0,Distinction
BBB,2013J,286690,2,Fail
BBB,2013J,287107,0,Distinction
BBB,2013J,287309,2,Pass
BBB,2013J,287679,0,Pass
BBB,2013J,289753,0,Withdrawn
BBB,2013J,289965,1,Fail
BBB,2013J,290089,0,Distinction
BBB,2013J,291544,0,Distinction
BBB,2013J,292537,0,Pass
BBB,2013J,293712,0,Distinction
BBB,2013J,293754,0,Distinction
BBB,2013J,293760,1,Pass
BBB,2013J,299561,2,Withdrawn
BBB,2013J,301583,1,Fail
BBB,2013J,301987,0,Pass
BBB,2013J,303331,3,Withdrawn
BBB,2013J,303617,0,Fail
BBB,2013J,304069,0,Withdrawn
BBB,2013J,304795,3,Withdrawn
BBB,2013J,305173,2,Fail
BBB,2013J,305547,2,Withdrawn
BBB,2013J,305812,1,Withdrawn
BBB,2013J,305935,1,Fail
BBB,2013J,306964,0,Pass
BBB,2013J,307193,0,Fail
BBB,2013J,307230,0,Withdrawn
BBB,2013J,308359,1,Withdrawn
BBB,2013J,308509,0,Fail
BBB,2013J,308703,0,Withdrawn
BBB,2013J,308852,0,Withdrawn
BBB,2013J,310125,0,Withdrawn
BBB,2013J,310933,1,Pass
BBB,2013J,312531,2,Withdrawn
BBB,2013J,314850,1,Withdrawn
BBB,2013J,315105,2,Distinction
BBB,2013J,316076,0,Pass
BBB,2013J,318848,0,Pass
BBB,2013J,319618,1,Pass
BBB,2013J,320051,0,Pass
BBB,2013J,320757,1,Pass
BBB,2013J,322728,1,Withdrawn
BBB,2013J,323090,0,Pass
BBB,2013J,323606,0,Pass
BBB,2013J,324236,1,Withdrawn
BBB,2013J,324319,3,Withdrawn
BBB,2013J,324614,2,Withdrawn
BBB,2013J,325887,0,Pass
BBB,2013J,329030,1,Fail
BBB,2013J,329192,0,Distinction
BBB,2013J,332257,1,Withdrawn
BBB,2013J,333117,0,Withdrawn
BBB,2013J,333651,0,Withdrawn
BBB,2013J,335136,0,Fail
BBB,2013J,335481,3,Fail
BBB,2013J,336478,0,Pass
BBB,2013J,336646,0,Fail
BBB,2013J,337151,0,Pass
BBB,2013J,338741,0,Pass
BBB,2013J,338878,2,Withdrawn
BBB,2013J,339494,0,Pass
BBB,2013J,339608,1,Pass
BBB,2013J,339656,0,Withdrawn
BBB,2013J,340661,0,Withdrawn
BBB,2013J,340911,0,Pass
BBB,2013J,340965,0,Pass
BBB,2013J,341612,1,Withdrawn
BBB,2013J,342678,1,Withdrawn
BBB,2013J,342685,0,Pass
BBB,2013J,344568,0,Pass
BBB,2013J,345083,0,Withdrawn
BBB,2013J,345128,2,Fail
BBB,2013J,349554,0,Pass
BBB,2013J,349675,1,Fail
BBB,2013J,352112,0,Pass
BBB,2013J,352161,2,Withdrawn
BBB,2013J,352339,0,Withdrawn
BBB,2013J,352688,0,Pass
BBB,2013J,354779,1,Pass
BBB,2013J,355591,1,Withdrawn
BBB,2013J,355692,0,Withdrawn
BBB,2013J,358289,0,Withdrawn
BBB,2013J,360101,0,Withdrawn
BBB,2013J,360876,1,Fail
BBB,2013J,361988,0,Withdrawn
BBB,2013J,362907,2,Fail
BBB,2013J,363151,0,Withdrawn
BBB,2013J,363711,1,Withdrawn
BBB,2013J,364073,1,Distinction
BBB,2013J,364185,0,Withdrawn
BBB,2013J,364666,2,Fail
BBB,2013J,364871,0,Pass
BBB,2013J,365060,2,Withdrawn
BBB,2013J,365169,0,Pass
BBB,2013J,365288,0,Fail
BBB,2013J,365631,0,Pass
BBB,2013J,366524,0,Pass
BBB,2013J,367433,0,Pass
BBB,2013J,368077,1,Pass
BBB,2013J,369507,0,Withdrawn
BBB,2013J,369986,2,Pass
BBB,2013J,370307,0,Withdrawn
BBB,2013J,370859,0,Pass
BBB,2013J,371530,1,Distinction
BBB,2013J,371888,0,Withdrawn
BBB,2013J,372172,0,Fail
BBB,2013J,372658,1,Pass
BBB,2013J,373174,1,Fail
BBB,2013J,373269,1,Fail
BBB,2013J,373633,2,Withdrawn
BBB,2013J,373807,1,Fail
BBB,2013J,373848,0,Pass
BBB,2013J,374038,0,Fail
BBB,2013J,375960,0,Pass
BBB,2013J,378721,1,Withdrawn
BBB,2013J,379210,0,Fail
BBB,2013J,379983,1,Fail
BBB,2013J,380205,2,Fail
BBB,2013J,380240,0,Fail
BBB,2013J,381541,0,Pass
BBB,2013J,381669,0,Pass
BBB,2013J,382575,0,Fail
BBB,2013J,382920,0,Pass
BBB,2013J,382979,0,Distinction
BBB,2013J,383303,1,Fail
BBB,2013J,383571,0,Distinction
BBB,2013J,385040,0,Fail
BBB,2013J,385820,0,Pass
BBB,2013J,386889,0,Pass
BBB,2013J,386904,0,Withdrawn
BBB,2013J,387276,2,Withdrawn
BBB,2013J,387378,0,Withdrawn
BBB,2013J,387700,0,Fail
BBB,2013J,388052,0,Pass
BBB,2013J,388432,1,Fail
BBB,2013J,388549,2,Fail
BBB,2013J,388975,0,Fail
BBB,2013J,389101,0,Distinction
BBB,2013J,389471,2,Fail
BBB,2013J,390958,0,Pass
BBB,2013J,392060,0,Distinction
BBB,2013J,392281,1,Fail
BBB,2013J,393327,3,Pass
BBB,2013J,395073,1,Fail
BBB,2013J,395358,0,Withdrawn
BBB,2013J,395715,0,Withdrawn
BBB,2013J,396114,0,Distinction
BBB,2013J,396256,1,Withdrawn
BBB,2013J,397590,0,Fail
BBB,2013J,398067,0,Distinction
BBB,2013J,398315,1,Fail
BBB,2013J,398525,2,Distinction
BBB,2013J,398891,2,Pass
BBB,2013J,398956,0,Fail
BBB,2013J,401319,0,Withdrawn
BBB,2013J,402993,0,Pass
BBB,2013J,404269,1,Pass
BBB,2013J,404671,0,Distinction
BBB,2013J,404708,0,Pass
BBB,2013J,405945,1,Pass
BBB,2013J,408106,1,Fail
BBB,2013J,408975,0,Pass
BBB,2013J,409160,0,Fail
BBB,2013J,409698,0,Withdrawn
BBB,2013J,409930,0,Pass
BBB,2013J,409945,0,Pass
BBB,2013J,410052,3,Pass
BBB,2013J,410281,1,Fail
BBB,2013J,410357,0,Distinction
BBB,2013J,410537,0,Pass
BBB,2013J,410842,0,Pass
BBB,2013J,411126,1,Fail
BBB,2013J,411226,0,Withdrawn
BBB,2013J,411642,1,Pass
BBB,2013J,413052,3,Withdrawn
BBB,2013J,413248,0,Fail
BBB,2013J,414028,0,Distinction
BBB,2013J,414350,1,Distinction
BBB,2013J,414495,0,Distinction
BBB,2013J,415216,0,Pass
BBB,2013J,415546,0,Fail
BBB,2013J,415698,1,Withdrawn
BBB,2013J,417657,0,Fail
BBB,2013J,417677,1,Withdrawn
BBB,2013J,417785,1,Fail
BBB,2013J,417967,0,Withdrawn
BBB,2013J,419375,0,Pass
BBB,2013J,420163,0,Pass
BBB,2013J,420724,1,Fail
BBB,2013J,421018,0,Pass
BBB,2013J,422223,3,Fail
BBB,2013J,422479,1,Pass
BBB,2013J,422505,1,Withdrawn
BBB,2013J,423399,0,Pass
BBB,2013J,424014,1,Withdrawn
BBB,2013J,424539,2,Pass
BBB,2013J,424637,2,Fail
BBB,2013J,425817,1,Fail
BBB,2013J,426458,0,Pass
BBB,2013J,427683,0,Withdrawn
BBB,2013J,427921,0,Pass
BBB,2013J,428323,0,Pass
BBB,2013J,428653,0,Pass
BBB,2013J,429610,0,Distinction
BBB,2013J,430352,0,Withdrawn
BBB,2013J,430392,1,Pass
BBB,2013J,430708,0,Pass
BBB,2013J,431071,2,Fail
BBB,2013J,432144,0,Pass
BBB,2013J,432237,0,Pass
BBB,2013J,433280,0,Pass
BBB,2013J,433864,0,Pass
BBB,2013J,434035,2,Withdrawn
BBB,2013J,434397,0,Pass
BBB,2013J,434585,0,Pass
BBB,2013J,437030,0,Withdrawn
BBB,2013J,438068,0,Distinction
BBB,2013J,438551,0,Pass
BBB,2013J,439182,0,Pass
BBB,2013J,439294,3,Fail
BBB,2013J,439684,1,Withdrawn
BBB,2013J,440225,0,Pass
BBB,2013J,440563,0,Pass
BBB,2013J,440593,1,Pass
BBB,2013J,440751,1,Withdrawn
BBB,2013J,440765,2,Fail
BBB,2013J,442144,2,Withdrawn
BBB,2013J,442910,2,Pass
BBB,2013J,443108,1,Fail
BBB,2013J,443923,0,Withdrawn
BBB,2013J,444225,2,Fail
BBB,2013J,444729,1,Withdrawn
BBB,2013J,444821,0,Pass
BBB,2013J,444960,2,Withdrawn
BBB,2013J,445230,0,Withdrawn
BBB,2013J,445351,0,Withdrawn
BBB,2013J,445760,0,Pass
BBB,2013J,446345,0,Fail
BBB,2013J,446873,0,Fail
BBB,2013J,447086,1,Pass
BBB,2013J,447516,0,Pass
BBB,2013J,464525,0,Pass
BBB,2013J,465730,2,Fail
BBB,2013J,466202,3,Pass
BBB,2013J,466477,1,Pass
BBB,2013J,466800,2,Pass
BBB,2013J,466854,1,Fail
BBB,2013J,467179,0,Withdrawn
BBB,2013J,467330,2,Withdrawn
BBB,2013J,467396,1,Withdrawn
BBB,2013J,467606,1,Withdrawn
BBB,2013J,467721,0,Withdrawn
BBB,2013J,468187,1,Fail
BBB,2013J,468482,0,Withdrawn
BBB,2013J,469878,0,Pass
BBB,2013J,470869,1,Pass
BBB,2013J,471196,0,Pass
BBB,2013J,471434,0,Withdrawn
BBB,2013J,471711,1,Pass
BBB,2013J,472262,0,Fail
BBB,2013J,472327,0,Pass
BBB,2013J,473509,1,Withdrawn
BBB,2013J,474071,1,Fail
BBB,2013J,475215,0,Withdrawn
BBB,2013J,475241,0,Fail
BBB,2013J,475594,0,Fail
BBB,2013J,475682,1,Withdrawn
BBB,2013J,476278,0,Pass
BBB,2013J,476816,2,Fail
BBB,2013J,477319,0,Withdrawn
BBB,2013J,477825,0,Pass
BBB,2013J,478069,0,Pass
BBB,2013J,478718,1,Fail
BBB,2013J,478967,1,Fail
BBB,2013J,479020,0,Pass
BBB,2013J,479170,0,Pass
BBB,2013J,479305,0,Pass
BBB,2013J,479853,0,Distinction
BBB,2013J,480667,0,Withdrawn
BBB,2013J,480888,0,Distinction
BBB,2013J,481448,1,Fail
BBB,2013J,482356,0,Pass
BBB,2013J,482556,0,Withdrawn
BBB,2013J,482680,0,Pass
BBB,2013J,482810,0,Pass
BBB,2013J,483135,1,Withdrawn
BBB,2013J,483339,1,Withdrawn
BBB,2013J,483646,0,Pass
BBB,2013J,483703,0,Withdrawn
BBB,2013J,483744,0,Withdrawn
BBB,2013J,483876,0,Pass
BBB,2013J,484135,1,Pass
BBB,2013J,484301,0,Pass
BBB,2013J,484412,0,Pass
BBB,2013J,484446,0,Withdrawn
BBB,2013J,485006,0,Pass
BBB,2013J,485439,1,Withdrawn
BBB,2013J,485534,0,Distinction
BBB,2013J,485560,1,Withdrawn
BBB,2013J,485762,0,Pass
BBB,2013J,485772,0,Fail
BBB,2013J,486004,0,Pass
BBB,2013J,486457,0,Distinction
BBB,2013J,486550,0,Withdrawn
BBB,2013J,487214,0,Fail
BBB,2013J,487371,0,Pass
BBB,2013J,487681,0,Pass
BBB,2013J,488176,0,Withdrawn
BBB,2013J,488195,0,Pass
BBB,2013J,488427,0,Pass
BBB,2013J,488908,1,Withdrawn
BBB,2013J,489320,1,Pass
BBB,2013J,489889,0,Pass
BBB,2013J,489966,0,Withdrawn
BBB,2013J,490500,0,Fail
BBB,2013J,490677,0,Pass
BBB,2013J,490894,1,Fail
BBB,2013J,491097,1,Fail
BBB,2013J,491279,1,Pass
BBB,2013J,491758,0,Withdrawn
BBB,2013J,491907,1,Fail
BBB,2013J,491966,1,Pass
BBB,2013J,492153,0,Pass
BBB,2013J,492229,1,Withdrawn
BBB,2013J,492247,0,Withdrawn
BBB,2013J,492286,0,Pass
BBB,2013J,492478,0,Withdrawn
BBB,2013J,492726,0,Pass
BBB,2013J,493453,0,Pass
BBB,2013J,493465,0,Pass
BBB,2013J,493672,0,Withdrawn
BBB,2013J,493891,0,Withdrawn
BBB,2013J,493999,0,Fail
BBB,2013J,494214,0,Distinction
BBB,2013J,494471,0,Fail
BBB,2013J,494789,0,Distinction
BBB,2013J,494896,0,Withdrawn
BBB,2013J,494960,0,Pass
BBB,2013J,495035,0,Pass
BBB,2013J,495449,0,Pass
BBB,2013J,495509,0,Pass
BBB,2013J,495625,0,Pass
BBB,2013J,495875,1,Fail
BBB,2013J,495879,0,Pass
BBB,2013J,495913,2,Pass
BBB,2013J,496091,1,Fail
BBB,2013J,496334,0,Fail
BBB,2013J,496442,0,Pass
BBB,2013J,496764,0,Distinction
BBB,2013J,497130,0,Pass
BBB,2013J,497632,1,Pass
BBB,2013J,497925,1,Withdrawn
BBB,2013J,498543,1,Pass
BBB,2013J,498635,1,Pass
BBB,2013J,498755,0,Pass
BBB,2013J,498841,0,Withdrawn
BBB,2013J,498892,0,Fail
BBB,2013J,499373,0,Withdrawn
BBB,2013J,499624,2,Withdrawn
BBB,2013J,499822,0,Withdrawn
BBB,2013J,500016,0,Pass
BBB,2013J,500135,1,Fail
BBB,2013J,500279,0,Withdrawn
BBB,2013J,500552,0,Pass
BBB,2013J,500625,0,Withdrawn
BBB,2013J,500668,0,Pass
BBB,2013J,501053,1,Fail
BBB,2013J,501208,1,Pass
BBB,2013J,501637,1,Pass
BBB,2013J,501862,0,Fail
BBB,2013J,501945,0,Withdrawn
BBB,2013J,502391,1,Fail
BBB,2013J,502452,0,Withdrawn
BBB,2013J,502621,0,Withdrawn
BBB,2013J,503322,0,Pass
BBB,2013J,503516,0,Fail
BBB,2013J,503804,0,Pass
BBB,2013J,503878,1,Fail
BBB,2013J,504013,1,Pass
BBB,2013J,504022,1,Pass
BBB,2013J,504466,1,Pass
BBB,2013J,504635,0,Pass
BBB,2013J,504842,0,Withdrawn
BBB,2013J,505413,0,Pass
BBB,2013J,505595,2,Withdrawn
BBB,2013J,506185,0,Fail
BBB,2013J,506248,0,Fail
BBB,2013J,506804,0,Pass
BBB,2013J,506980,1,Fail
BBB,2013J,507016,0,Pass
BBB,2013J,507279,0,Fail
BBB,2013J,507387,0,Fail
BBB,2013J,507389,0,Fail
BBB,2013J,507676,2,Fail
BBB,2013J,507944,0,Withdrawn
BBB,2013J,508028,0,Pass
BBB,2013J,508047,0,Withdrawn
BBB,2013J,508079,0,Pass
BBB,2013J,508414,1,Withdrawn
BBB,2013J,508422,1,Fail
BBB,2013J,508517,2,Fail
BBB,2013J,508759,0,Withdrawn
BBB,2013J,509036,0,Fail
BBB,2013J,509236,0,Fail
BBB,2013J,509258,0,Fail
BBB,2013J,509390,1,Fail
BBB,2013J,509607,1,Distinction
BBB,2013J,509845,0,Withdrawn
BBB,2013J,509913,0,Fail
BBB,2013J,510149,0,Fail
BBB,2013J,510438,0,Fail
BBB,2013J,510650,0,Withdrawn
BBB,2013J,510776,1,Fail
BBB,2013J,510868,0,Withdrawn
BBB,2013J,511678,0,Pass
BBB,2013J,512417,1,Pass
BBB,2013J,512581,1,Fail
BBB,2013J,512775,0,Pass
BBB,2013J,512839,0,Fail
BBB,2013J,512883,2,Withdrawn
BBB,2013J,512940,0,Pass
BBB,2013J,512977,0,Pass
